Date,Price
2015-04-16,1.9405
2015-04-15,1.9358
2015-04-14,1.9336
2015-04-13,1.9353
2015-04-10,1.9319
2015-04-09,1.9323
2015-04-08,1.9313
2015-04-02,1.9206
2015-04-01,1.9133
2015-03-31,1.9087
2015-03-30,1.9114
2015-03-27,1.9058
2015-03-26,1.9103
2015-03-25,1.9114
2015-03-24,1.9118
2015-03-23,1.9063
2015-03-20,1.902
2015-03-19,1.9033
2015-03-18,1.8934
2015-03-17,1.8888
2015-03-16,1.8849
2015-03-13,1.8842
2015-03-12,1.8874
2015-03-11,1.884
2015-03-10,1.8849
2015-03-09,1.8887
2015-03-06,1.8963
2015-03-05,1.8987
2015-03-04,1.8999
2015-03-03,1.9034
2015-03-02,1.9048
2015-02-27,1.906
2015-02-26,1.9115
2015-02-25,1.9093
2015-02-24,1.9028
2015-02-23,1.8997
2015-02-18,1.8958
2015-02-17,1.8976
2015-02-16,1.8988
2015-02-13,1.9002
2015-02-12,1.8931
2015-02-11,1.892
2015-02-10,1.8945
2015-02-09,1.8954
2015-02-06,1.9048
2015-02-05,1.9048
2015-02-04,1.9074
2015-02-03,1.9039
2015-02-02,1.9051
2015-01-30,1.9043
2015-01-29,1.9043
2015-01-28,1.9038
2015-01-27,1.9008
2015-01-26,1.9012
2015-01-23,1.902
2015-01-22,1.8982
2015-01-21,1.8958
2015-01-20,1.8926
2015-01-19,1.8906
2015-01-16,1.8942
2015-01-15,1.893
2015-01-14,1.8897
2015-01-13,1.8906
2015-01-12,1.8866
2015-01-09,1.8783
2015-01-08,1.8757
2015-01-07,1.8701
2015-01-06,1.8701
2015-01-05,1.8709
2015-01-02,1.8775
2014-12-31,1.8775
2014-12-30,1.877
2014-12-29,1.8789
2014-12-24,1.8738
2014-12-23,1.8747
2014-12-22,1.878
2014-12-19,1.8735
2014-12-18,1.8692
2014-12-17,1.8691
2014-12-16,1.8706
2014-12-15,1.8734
2014-12-12,1.8764
2014-12-11,1.8817
2014-12-10,1.8808
2014-12-09,1.8801
2014-12-08,1.8816
2014-12-05,1.8895
2014-12-04,1.8857
2014-12-03,1.8859
2014-12-02,1.8901
2014-12-01,1.888
2014-11-28,1.8962
2014-11-27,1.8979
2014-11-26,1.8947
2014-11-25,1.8895
2014-11-24,1.8871
2014-11-21,1.8854
2014-11-20,1.8794
2014-11-19,1.88
2014-11-18,1.8804
2014-11-17,1.8837
2014-11-14,1.883
2014-11-13,1.881
2014-11-12,1.8789
2014-11-11,1.875
2014-11-10,1.8787
2014-11-07,1.8703
2014-11-06,1.8763
2014-11-05,1.8752
2014-11-04,1.8776
2014-11-03,1.8785
2014-10-31,1.8837
2014-10-30,1.8787
2014-10-29,1.8853
2014-10-28,1.8822
2014-10-27,1.8774
2014-10-24,1.8773
2014-10-23,1.8799
2014-10-22,1.8821
2014-10-21,1.8814
2014-10-20,1.8746
2014-10-17,1.8733
2014-10-16,1.8716
2014-10-15,1.8729
2014-10-14,1.8756
2014-10-13,1.8745
2014-10-10,1.8757
2014-10-09,1.8851
2014-10-08,1.8777
2014-10-07,1.8765
2014-10-06,1.8717
2014-10-03,1.8714
2014-09-30,1.8728
2014-09-29,1.8722
2014-09-26,1.8799
2014-09-25,1.8784
2014-09-24,1.884
2014-09-23,1.8818
